Order_ID,Warehouse,Destination_City,Distance_KM,Delivery_Time_Hours,Transportation_Cost,Inventory_Level,Demand,Delay
ORD037420,Ahmedabad,Thiruvananthapuram,964,32.30,13938.52,213,231,No
ORD037421,Chennai,Vadodara,714,19.95,12717.74,503,781,No
ORD037422,Pune,Raipur,1116,31.68,15500.91,1219,270,No
ORD037423,Chennai,Nagpur,1860,44.65,23614.96,957,197,Yes
ORD037424,Delhi,Kolkata,2028,54.53,34915.43,1867,491,No
ORD037425,Kolkata,Raipur,496,21.59,6974.20,655,83,No
ORD037426,Hyderabad,Ahmedabad,1697,33.98,34636.15,1730,795,Yes
ORD037427,Delhi,Bengaluru,40,4.15,2320.54,375,247,No
ORD037428,Hyderabad,Nashik,2193,68.85,40237.47,1615,644,No
ORD037429,Pune,Agra,852,20.93,11632.24,279,89,No
ORD037430,Chennai,Mumbai,2071,44.53,34068.98,749,783,No
ORD037431,Bengaluru,Chennai,69,9.29,2028.97,1432,686,No
ORD037432,Chennai,Delhi,158,7.93,3389.30,277,299,No
ORD037433,Kolkata,Patna,197,15.24,3811.57,933,754,No
ORD037434,Pune,Bengaluru,1825,48.43,33684.55,1513,209,No
ORD037435,Mumbai,Agra,624,19.80,9167.18,443,223,No
ORD037436,Pune,Nagpur,29,10.29,1119.14,1389,516,No
ORD037437,Delhi,Ludhiana,1705,44.87,25057.22,1250,617,No
ORD037438,Delhi,Varanasi,1935,41.73,32484.45,1106,613,No
ORD037439,Kolkata,Kolkata,439,15.55,6097.31,1531,504,No
ORD037440,Chennai,Guwahati,271,9.83,5204.00,1768,668,No
ORD037441,Pune,Varanasi,995,28.33,21296.41,299,206,No
ORD037442,Delhi,Lucknow,2044,44.57,39563.70,1617,558,No
ORD037443,Bengaluru,Nashik,2190,50.98,45600.27,296,488,No
ORD037444,Bengaluru,Ludhiana,1582,42.04,27956.61,1152,114,No
ORD037445,Chennai,Vadodara,1145,30.39,25303.76,502,623,No
ORD037446,Mumbai,Kanpur,436,20.18,6801.32,136,378,No
ORD037447,Ahmedabad,Nagpur,1192,22.49,21648.79,804,701,No
ORD037448,Hyderabad,Ranchi,1492,28.73,21802.96,1344,115,No
ORD037449,Chennai,Ludhiana,818,25.96,17131.69,737,462,No
ORD037450,Hyderabad,Agra,255,16.73,6084.00,1165,235,No
ORD037451,Mumbai,Visakhapatnam,827,27.10,12675.97,775,263,No
ORD037452,Ahmedabad,Goa,2039,54.87,30484.97,914,587,No
ORD037453,Delhi,Kochi,1817,37.14,34129.15,1091,716,No
ORD037454,Ahmedabad,Ludhiana,858,21.90,14262.69,1886,194,No
ORD037455,Mumbai,Visakhapatnam,116,12.48,2279.31,1723,478,No
ORD037456,Kolkata,Varanasi,1870,57.16,32736.59,788,590,Yes
ORD037457,Kolkata,Delhi,1086,36.29,17354.08,991,96,Yes
ORD037458,Delhi,Guwahati,499,13.19,7188.42,1737,30,No
ORD037459,Kolkata,Surat,2089,53.86,22996.58,678,732,No
ORD037460,Bengaluru,Surat,477,18.82,10549.43,1889,246,No
ORD037461,Chennai,Ludhiana,1659,38.82,22423.72,111,677,No
ORD037462,Delhi,Goa,812,24.77,15766.15,278,340,No
ORD037463,Kolkata,Lucknow,1279,33.69,18200.04,368,348,No
ORD037464,Hyderabad,Kolkata,1260,35.67,28108.90,859,777,No
ORD037465,Bengaluru,Nashik,1088,27.11,12372.47,1551,348,No
ORD037466,Kolkata,Indore,1170,32.24,25293.87,386,621,Yes
ORD037467,Mumbai,Lucknow,1371,36.98,25909.42,1867,509,No
ORD037468,Kolkata,Surat,373,11.64,8477.60,35,145,No
ORD037469,Pune,Hyderabad,1651,39.28,24105.07,1814,370,No
ORD037470,Ahmedabad,Vadodara,1442,29.58,28117.49,135,712,No
ORD037471,Bengaluru,Lucknow,334,9.52,6701.64,1160,268,Yes
ORD037472,Pune,Agra,55,6.41,2727.21,1747,422,No
ORD037473,Hyderabad,Ranchi,1062,26.82,19755.93,544,469,No
ORD037474,Pune,Agra,285,12.40,4606.65,1899,522,No
ORD037475,Mumbai,Jaipur,1284,29.99,29499.46,1224,527,No
ORD037476,Ahmedabad,Chennai,1193,27.59,19361.45,774,118,No
ORD037477,Chennai,Varanasi,2190,42.78,46017.61,1191,495,No
ORD037478,Kolkata,Surat,513,17.56,7614.97,137,606,No
ORD037479,Hyderabad,Mumbai,1353,29.42,25568.74,1263,282,No
ORD037480,Delhi,Ranchi,1791,52.66,21300.06,1658,203,Yes
ORD037481,Mumbai,Guwahati,2189,42.93,26943.81,580,136,No
ORD037482,Delhi,Agra,1389,37.40,28613.83,91,120,No
ORD037483,Bengaluru,Delhi,562,19.13,10996.35,61,337,No
ORD037484,Pune,Jaipur,1798,42.19,28503.22,1818,708,No
ORD037485,Hyderabad,Chennai,1042,29.10,13844.33,763,408,Yes
ORD037486,Pune,Indore,1520,36.11,30561.68,676,779,No
ORD037487,Mumbai,Varanasi,1914,41.33,38893.17,85,648,No
ORD037488,Delhi,Kanpur,358,16.09,6019.90,1428,764,No
ORD037489,Kolkata,Nagpur,1149,31.05,19911.02,169,647,No
ORD037490,Bengaluru,Goa,2059,46.80,39897.66,1075,479,No
ORD037491,Mumbai,Chandigarh,1260,39.15,18294.15,100,745,No
ORD037492,Mumbai,Hyderabad,845,26.93,13870.86,948,383,No
ORD037493,Mumbai,Bhopal,518,18.55,12227.10,1255,196,Yes
ORD037494,Pune,Delhi,281,14.36,4630.46,594,484,No
ORD037495,Bengaluru,Nashik,340,17.60,9272.08,967,565,No
ORD037496,Bengaluru,Surat,156,13.13,5149.96,1164,246,No
ORD037497,Pune,Ludhiana,1776,38.58,34746.64,624,770,No
ORD037498,Bengaluru,Chandigarh,1916,46.55,30699.30,83,160,No
ORD037499,Mumbai,Agra,2029,56.29,45273.93,1944,240,No
ORD037500,Chennai,Kolkata,2179,44.03,41640.68,576,354,Yes
ORD037501,Hyderabad,Ludhiana,1149,35.13,15700.88,1457,786,No
ORD037502,Ahmedabad,Vadodara,867,28.47,18464.10,1121,92,No
ORD037503,Kolkata,Goa,55,4.46,1780.24,285,25,No
ORD037504,Kolkata,Nashik,1323,37.52,21435.79,1368,479,No
ORD037505,Mumbai,Kochi,2180,43.48,36169.82,1271,726,No
ORD037506,Mumbai,Guwahati,409,14.33,7741.97,314,173,No
ORD037507,Mumbai,Surat,1562,40.76,20994.19,491,136,No
ORD037508,Bengaluru,Visakhapatnam,2118,51.25,24196.67,190,567,No
ORD037509,Hyderabad,Kolkata,521,17.06,7788.96,1853,537,No
ORD037510,Pune,Hyderabad,1057,26.22,14161.60,980,89,No
ORD037511,Delhi,Thiruvananthapuram,1052,25.67,11905.80,1346,732,No
ORD037512,Delhi,Kochi,991,22.03,17070.59,424,49,No
ORD037513,Hyderabad,Indore,1268,33.68,28115.48,427,734,No
ORD037514,Bengaluru,Raipur,2169,54.87,43073.19,1432,228,No
ORD037515,Pune,Surat,51,8.53,2598.54,1560,491,No
ORD037516,Kolkata,Lucknow,972,28.23,20412.58,105,786,No
ORD037517,Kolkata,Chandigarh,1664,40.91,25634.16,349,330,No
ORD037518,Chennai,Vadodara,2045,47.37,42961.42,623,709,Yes
ORD037519,Mumbai,Pune,1323,26.17,26178.93,1008,463,No
ORD037520,Chennai,Agra,1615,35.73,30196.92,1410,155,Yes
ORD037521,Pune,Pune,836,27.70,15973.06,1629,581,No
ORD037522,Chennai,Agra,369,11.50,8445.82,1894,196,No
ORD037523,Mumbai,Agra,1314,30.91,20535.88,1894,572,Yes
ORD037524,Pune,Nashik,288,10.67,4827.26,680,113,No
ORD037525,Mumbai,Lucknow,1714,41.07,28587.65,1843,568,Yes
ORD037526,Delhi,Chandigarh,1040,21.42,21576.28,860,326,No
ORD037527,Chennai,Nashik,246,7.90,6651.48,872,397,Yes
ORD037528,Chennai,Coimbatore,1799,35.88,29093.99,1700,768,No
ORD037529,Kolkata,Delhi,547,20.98,10410.83,554,483,No
ORD037530,Mumbai,Varanasi,2055,37.15,32237.71,263,562,Yes
ORD037531,Kolkata,Jaipur,963,26.12,21087.81,1387,513,No
ORD037532,Kolkata,Guwahati,1038,37.10,13678.11,1063,578,No
ORD037533,Kolkata,Mumbai,1835,60.77,29629.13,1880,604,No
ORD037534,Mumbai,Bhopal,350,15.59,5876.78,1090,683,Yes
ORD037535,Bengaluru,Kolkata,1402,32.45,28774.18,1851,163,No
ORD037536,Ahmedabad,Vadodara,905,28.25,20805.29,857,648,No
ORD037537,Kolkata,Indore,2068,42.59,33626.84,1401,164,No
ORD037538,Bengaluru,Vadodara,1495,30.83,18516.56,1776,115,Yes
ORD037539,Ahmedabad,Indore,1646,36.38,20138.96,1723,149,No
ORD037540,Kolkata,Jaipur,1620,37.01,35306.87,1573,263,No
ORD037541,Hyderabad,Raipur,1610,36.56,18295.24,1433,157,No
ORD037542,Ahmedabad,Patna,653,16.67,9912.78,100,41,No
ORD037543,Pune,Goa,1157,36.14,25280.62,174,231,No
ORD037544,Kolkata,Coimbatore,1257,28.53,17313.55,179,318,No
ORD037545,Pune,Visakhapatnam,1490,37.26,30963.82,43,279,No
ORD037546,Bengaluru,Kolkata,1643,35.84,24196.14,789,563,No
ORD037547,Ahmedabad,Chennai,969,26.05,19227.89,1083,234,Yes
ORD037548,Kolkata,Lucknow,1441,40.64,29550.90,1697,367,Yes
ORD037549,Pune,Chandigarh,1628,51.91,36724.58,1530,134,Yes
ORD037550,Ahmedabad,Delhi,854,24.25,16988.77,1359,553,Yes
ORD037551,Hyderabad,Ludhiana,1608,43.61,31446.16,894,129,No
ORD037552,Hyderabad,Jaipur,2062,48.16,39867.10,654,70,No
ORD037553,Bengaluru,Indore,850,24.07,12858.80,1674,373,No
ORD037554,Delhi,Varanasi,372,14.22,5896.02,878,449,No
ORD037555,Mumbai,Agra,1356,35.37,23472.05,1573,56,Yes
ORD037556,Bengaluru,Delhi,1330,33.64,19739.13,1070,189,No
ORD037557,Kolkata,Ahmedabad,2161,59.72,42639.84,1224,186,No
ORD037558,Bengaluru,Visakhapatnam,1689,38.28,24268.46,64,672,No
ORD037559,Mumbai,Jaipur,1713,45.93,38582.75,954,411,Yes
ORD037560,Mumbai,Vadodara,472,18.90,5586.21,849,635,No
ORD037561,Bengaluru,Patna,1245,33.88,17651.77,1490,639,No
ORD037562,Kolkata,Chennai,1531,31.80,18339.17,1270,406,No
ORD037563,Chennai,Raipur,243,12.73,5250.90,839,134,No
ORD037564,Delhi,Hyderabad,530,17.06,9168.95,491,435,No
ORD037565,Kolkata,Mumbai,1494,30.05,31019.96,1016,158,No
ORD037566,Pune,Jaipur,2021,52.16,34270.13,725,49,No
ORD037567,Chennai,Ahmedabad,1299,25.92,18849.54,883,389,No
ORD037568,Bengaluru,Agra,227,9.34,5128.07,279,627,No
ORD037569,Delhi,Goa,516,13.18,11470.05,46,94,No
ORD037570,Hyderabad,Kochi,433,21.57,7207.38,1421,546,No
ORD037571,Ahmedabad,Raipur,75,7.07,2373.93,1681,144,No
ORD037572,Chennai,Kochi,1276,31.70,17405.26,43,749,No
ORD037573,Pune,Varanasi,741,16.65,16234.18,1949,115,No
ORD037574,Pune,Indore,1009,27.83,15829.77,1740,223,No
ORD037575,Kolkata,Ludhiana,1860,37.40,26050.87,1549,705,No
ORD037576,Hyderabad,Agra,1707,46.04,38125.05,505,210,No
ORD037577,Ahmedabad,Hyderabad,1560,36.99,16526.52,1931,553,No
ORD037578,Ahmedabad,Varanasi,1640,40.40,21761.89,1106,402,No
ORD037579,Ahmedabad,Bengaluru,231,15.65,5936.16,466,221,No
ORD037580,Ahmedabad,Agra,1364,29.58,18529.96,538,216,No
ORD037581,Delhi,Varanasi,209,15.27,4609.56,231,249,No
ORD037582,Ahmedabad,Thiruvananthapuram,1653,43.02,34271.86,669,500,No
ORD037583,Chennai,Raipur,1541,34.87,33131.01,1967,263,No
ORD037584,Bengaluru,Ranchi,649,23.22,15811.48,123,442,No
ORD037585,Kolkata,Kolkata,2032,59.93,22565.42,448,118,No
ORD037586,Ahmedabad,Lucknow,1420,37.64,22346.20,324,137,No
ORD037587,Bengaluru,Goa,1736,42.38,19849.90,1030,621,No
ORD037588,Pune,Chennai,1723,42.83,37345.08,1068,54,No
ORD037589,Hyderabad,Chandigarh,1866,40.87,37531.60,1500,311,Yes
ORD037590,Hyderabad,Ranchi,1962,47.67,27083.20,724,349,No
ORD037591,Chennai,Pune,989,28.28,20456.23,655,286,No
ORD037592,Kolkata,Patna,236,10.54,3987.51,1919,622,No
ORD037593,Pune,Surat,306,16.74,4106.52,337,272,No
ORD037594,Delhi,Kolkata,241,11.71,6450.78,792,169,Yes
ORD037595,Mumbai,Thiruvananthapuram,890,26.90,20942.94,1116,268,No
ORD037596,Pune,Raipur,1291,36.46,23321.16,1737,383,No
ORD037597,Chennai,Mumbai,2177,55.37,24057.10,1730,766,No
ORD037598,Chennai,Ahmedabad,1671,39.69,37885.51,1446,747,Yes
ORD037599,Bengaluru,Pune,1837,40.35,28778.16,1204,228,No
ORD037600,Delhi,Ranchi,2020,45.75,32344.63,1975,479,No
ORD037601,Bengaluru,Thiruvananthapuram,1324,27.19,25900.61,1702,493,No
ORD037602,Mumbai,Vadodara,2059,47.26,39595.36,950,234,No
ORD037603,Mumbai,Agra,1303,36.75,24038.70,307,122,No
ORD037604,Mumbai,Kochi,300,14.81,5227.69,1857,163,No
ORD037605,Bengaluru,Bengaluru,2172,56.95,32057.57,909,264,No
ORD037606,Hyderabad,Jaipur,1554,45.40,22792.82,895,581,No
ORD037607,Hyderabad,Thiruvananthapuram,1564,48.71,29188.26,1233,661,No
ORD037608,Kolkata,Surat,624,13.54,6794.40,559,379,No
ORD037609,Pune,Nashik,1817,51.71,35329.74,1927,649,No
ORD037610,Delhi,Patna,472,18.05,8609.97,1683,385,Yes
ORD037611,Kolkata,Goa,1385,34.03,27746.74,1560,93,No
ORD037612,Bengaluru,Agra,2145,45.73,46608.15,920,271,Yes
ORD037613,Pune,Ranchi,1775,43.81,37153.80,1496,171,No
ORD037614,Hyderabad,Chennai,1761,42.56,28655.63,740,734,Yes
ORD037615,Kolkata,Visakhapatnam,1890,53.49,23524.18,694,516,No
ORD037616,Chennai,Vadodara,1132,29.39,22254.38,226,598,No
ORD037617,Delhi,Indore,1272,34.78,15258.50,1133,444,No
ORD037618,Ahmedabad,Nashik,1198,34.20,26252.99,1017,426,No
ORD037619,Mumbai,Guwahati,252,8.99,6146.26,917,179,No
ORD037620,Mumbai,Varanasi,1373,38.68,17985.79,626,342,No
ORD037621,Ahmedabad,Chennai,1745,50.52,34763.40,411,637,No
ORD037622,Pune,Visakhapatnam,1281,37.69,26711.13,283,369,No
ORD037623,Chennai,Pune,782,18.42,17289.03,254,360,No
ORD037624,Chennai,Nagpur,206,12.10,5620.61,1715,467,No
ORD037625,Bengaluru,Kochi,1460,33.92,16626.57,926,37,Yes
ORD037626,Ahmedabad,Goa,1879,50.61,24117.49,1682,707,No
ORD037627,Hyderabad,Goa,1667,44.91,20350.96,1862,405,No
ORD037628,Bengaluru,Jaipur,1232,40.95,26882.66,962,93,No
ORD037629,Kolkata,Mumbai,205,10.91,4094.52,1693,167,No
ORD037630,Mumbai,Nashik,2145,47.07,24151.20,468,771,No
ORD037631,Delhi,Kanpur,2107,48.74,34816.11,1443,302,No
ORD037632,Mumbai,Hyderabad,1620,36.82,19086.55,680,785,No
ORD037633,Bengaluru,Ahmedabad,1615,30.96,30045.72,1778,428,No
ORD037634,Delhi,Thiruvananthapuram,1140,28.95,14676.99,1006,588,No
ORD037635,Chennai,Bengaluru,1058,25.63,22175.33,817,273,No
ORD037636,Pune,Indore,560,20.26,8034.20,1919,205,Yes
ORD037637,Mumbai,Surat,438,13.89,7094.44,772,352,No
ORD037638,Chennai,Nashik,1333,42.72,17804.58,92,448,No
ORD037639,Hyderabad,Ahmedabad,1231,44.07,25746.90,652,711,Yes
ORD037640,Chennai,Nashik,571,20.82,11340.39,1865,327,No
ORD037641,Ahmedabad,Lucknow,2134,56.99,27359.74,489,663,No
ORD037642,Kolkata,Nashik,905,22.04,20575.95,329,465,No
ORD037643,Kolkata,Kolkata,1099,32.18,22341.68,1805,61,No
ORD037644,Bengaluru,Nagpur,1406,39.95,17243.80,855,11,No
ORD037645,Mumbai,Indore,1098,27.16,21672.90,1167,314,No
ORD037646,Bengaluru,Pune,799,21.55,12474.18,1097,288,No
ORD037647,Hyderabad,Thiruvananthapuram,399,21.77,8962.86,236,28,No
ORD037648,Ahmedabad,Thiruvananthapuram,360,12.94,4795.24,1758,787,Yes
ORD037649,Chennai,Surat,1149,37.10,20023.60,1430,478,No
ORD037650,Mumbai,Lucknow,176,6.63,2803.50,976,519,No
ORD037651,Hyderabad,Chennai,1236,32.80,19430.57,1168,373,No
ORD037652,Chennai,Chennai,1244,36.85,26527.50,165,368,No
ORD037653,Hyderabad,Guwahati,1151,23.45,18182.69,828,571,No
ORD037654,Ahmedabad,Lucknow,534,16.52,8291.00,601,33,No
ORD037655,Ahmedabad,Nashik,576,25.20,13922.45,1512,786,No
ORD037656,Hyderabad,Chandigarh,88,11.94,2741.67,1550,128,No
ORD037657,Kolkata,Chennai,1919,56.67,40598.81,194,787,No
ORD037658,Kolkata,Bengaluru,120,9.34,3142.78,941,746,No
ORD037659,Chennai,Ahmedabad,954,26.73,19928.39,35,495,No
ORD037660,Hyderabad,Kolkata,338,15.24,8301.04,292,371,Yes
ORD037661,Ahmedabad,Thiruvananthapuram,1702,41.36,31008.16,1501,623,No
ORD037662,Bengaluru,Chennai,1854,34.93,31982.17,721,415,No
ORD037663,Bengaluru,Varanasi,1056,38.14,13029.16,1451,556,No
ORD037664,Delhi,Varanasi,42,5.57,1552.49,1788,719,No
ORD037665,Hyderabad,Pune,530,17.80,9800.39,360,798,Yes
ORD037666,Mumbai,Kochi,1384,33.76,31412.48,1504,601,No
ORD037667,Hyderabad,Indore,150,13.05,2878.83,1834,591,No
ORD037668,Bengaluru,Surat,1021,23.49,18765.09,1532,292,No
ORD037669,Bengaluru,Raipur,1605,37.97,29559.83,705,209,No
ORD037670,Mumbai,Kolkata,340,12.43,6238.55,262,748,No
ORD037671,Bengaluru,Raipur,974,33.40,12222.38,136,454,Yes
ORD037672,Bengaluru,Nagpur,878,23.03,20183.76,864,387,Yes
ORD037673,Mumbai,Surat,1468,38.49,28966.20,291,272,No
ORD037674,Pune,Ludhiana,1831,52.19,32118.20,1127,661,No
ORD037675,Hyderabad,Delhi,1730,53.74,26891.09,1435,89,No
ORD037676,Hyderabad,Goa,1428,29.44,22580.01,1892,341,Yes
ORD037677,Chennai,Thiruvananthapuram,1607,32.66,30959.11,697,325,No
ORD037678,Kolkata,Bengaluru,1335,43.51,26519.22,1034,423,No
ORD037679,Kolkata,Agra,104,6.74,3691.08,61,633,No
ORD037680,Chennai,Indore,329,8.84,7550.93,25,733,No
ORD037681,Kolkata,Raipur,712,22.96,13484.32,1264,264,No
ORD037682,Chennai,Ludhiana,943,31.28,16336.79,1379,534,No
ORD037683,Hyderabad,Ranchi,1231,25.20,17524.79,1729,19,No
ORD037684,Bengaluru,Ahmedabad,1323,39.68,27280.50,1150,295,No
ORD037685,Ahmedabad,Guwahati,1545,39.00,33697.78,97,199,No
ORD037686,Ahmedabad,Surat,765,25.03,15899.42,1011,252,No
ORD037687,Kolkata,Ranchi,1366,30.68,21295.15,384,319,No
ORD037688,Pune,Goa,733,27.64,11579.04,496,505,No
ORD037689,Bengaluru,Vadodara,1380,37.71,22297.39,678,553,No
ORD037690,Kolkata,Chennai,598,20.23,8195.38,230,89,No
ORD037691,Ahmedabad,Raipur,1433,37.42,26648.18,467,422,Yes
ORD037692,Hyderabad,Agra,1926,57.02,36165.52,326,626,No
ORD037693,Hyderabad,Nashik,1106,26.51,19291.54,857,152,No
ORD037694,Hyderabad,Visakhapatnam,328,11.87,6015.88,203,550,No
ORD037695,Ahmedabad,Kochi,1788,39.32,30568.99,489,564,No
ORD037696,Ahmedabad,Lucknow,737,21.22,10134.06,327,302,No
ORD037697,Hyderabad,Bengaluru,124,8.46,4085.16,202,505,No
ORD037698,Chennai,Bengaluru,1051,29.93,14159.25,1895,246,No
ORD037699,Bengaluru,Raipur,1594,34.48,20519.10,1667,460,Yes
ORD037700,Delhi,Bhopal,1598,39.44,32646.69,1875,107,No
ORD037701,Hyderabad,Coimbatore,1354,30.82,27170.08,1443,340,Yes
ORD037702,Bengaluru,Hyderabad,1888,43.38,39484.14,217,111,No
ORD037703,Mumbai,Agra,1160,31.33,17052.96,1967,68,Yes
ORD037704,Hyderabad,Vadodara,1816,41.23,20059.03,1497,122,No
ORD037705,Mumbai,Varanasi,926,28.13,19583.55,1935,459,No
ORD037706,Chennai,Hyderabad,1783,36.17,33419.55,363,357,No
ORD037707,Chennai,Bengaluru,1427,37.23,22944.39,93,666,No
ORD037708,Hyderabad,Mumbai,2109,55.60,24910.49,51,486,No
ORD037709,Mumbai,Jaipur,926,27.71,13990.08,1929,313,No
ORD037710,Bengaluru,Visakhapatnam,690,19.80,16027.12,172,130,No
ORD037711,Bengaluru,Coimbatore,323,16.53,7416.10,1251,547,No
ORD037712,Mumbai,Nashik,1266,28.54,14463.02,496,560,No
ORD037713,Bengaluru,Lucknow,1448,35.07,27882.68,619,542,No
ORD037714,Pune,Lucknow,1905,51.48,39150.64,1427,355,No
ORD037715,Ahmedabad,Kochi,644,22.12,12763.75,1108,191,No
ORD037716,Bengaluru,Ahmedabad,854,24.64,17935.70,1162,165,No
ORD037717,Chennai,Bengaluru,2090,49.42,35253.21,749,335,No
ORD037718,Hyderabad,Visakhapatnam,1774,40.43,36285.36,1229,273,No
ORD037719,Bengaluru,Raipur,183,14.48,4118.91,1401,107,No
ORD037720,Bengaluru,Nashik,1142,33.42,25168.05,1592,400,No
ORD037721,Pune,Ahmedabad,324,14.95,5426.34,1042,144,No
ORD037722,Kolkata,Varanasi,555,22.59,10800.16,1545,494,No
ORD037723,Bengaluru,Bhopal,559,14.80,7108.56,1242,425,No
ORD037724,Bengaluru,Kochi,278,16.01,5056.23,867,353,No
ORD037725,Chennai,Nagpur,1173,22.69,17392.84,310,197,No
ORD037726,Ahmedabad,Raipur,418,13.64,9581.19,581,276,No
ORD037727,Ahmedabad,Nagpur,2181,67.65,24839.39,1276,323,No
ORD037728,Mumbai,Ludhiana,756,25.64,15332.64,756,656,No
ORD037729,Kolkata,Guwahati,850,18.34,14678.15,902,194,No
ORD037730,Chennai,Hyderabad,223,12.10,5889.69,903,733,No
ORD037731,Chennai,Ranchi,1658,39.69,24172.83,222,258,No
ORD037732,Delhi,Jaipur,1038,26.39,18446.06,190,719,No
ORD037733,Pune,Indore,898,27.08,18110.04,1195,351,No
ORD037734,Mumbai,Chandigarh,1020,24.26,21151.63,1680,302,No
ORD037735,Mumbai,Chennai,309,9.65,4987.23,1491,528,Yes
ORD037736,Kolkata,Lucknow,1220,29.63,14605.71,1181,243,No
ORD037737,Pune,Surat,1484,33.56,16814.07,1278,676,No
ORD037738,Mumbai,Jaipur,1584,48.65,27507.69,1682,72,No
ORD037739,Pune,Pune,2066,55.55,34243.82,1972,484,No
ORD037740,Bengaluru,Visakhapatnam,1205,26.36,16758.91,712,759,Yes
ORD037741,Mumbai,Delhi,1983,46.56,24778.63,1034,97,No
ORD037742,Pune,Ludhiana,1128,40.28,14404.57,629,648,Yes
ORD037743,Chennai,Visakhapatnam,101,12.53,2887.06,309,22,No
ORD037744,Mumbai,Vadodara,1965,35.18,35603.24,1176,259,No
ORD037745,Hyderabad,Bengaluru,1928,38.65,38892.30,954,502,No
ORD037746,Bengaluru,Coimbatore,1205,28.82,13700.07,957,347,No
ORD037747,Bengaluru,Patna,1105,25.23,24693.36,1032,716,No
ORD037748,Bengaluru,Guwahati,2185,41.46,30847.49,209,673,Yes
ORD037749,Kolkata,Jaipur,1165,39.58,24428.59,151,259,Yes
ORD037750,Chennai,Indore,366,15.88,9168.69,1774,270,No
ORD037751,Mumbai,Varanasi,1282,37.74,13821.60,1160,285,No
ORD037752,Ahmedabad,Bhopal,1406,38.08,28955.92,828,169,No
ORD037753,Kolkata,Mumbai,450,18.46,9951.76,1362,308,No
ORD037754,Hyderabad,Coimbatore,1693,44.81,31470.05,512,334,No
ORD037755,Kolkata,Raipur,1587,29.65,22606.63,1725,721,No
ORD037756,Pune,Chennai,1512,33.29,25749.04,1607,261,No
ORD037757,Pune,Lucknow,457,15.80,9510.85,949,230,No
ORD037758,Mumbai,Vadodara,2195,49.89,43573.15,495,489,No
ORD037759,Delhi,Guwahati,1719,41.21,29848.73,430,39,No
ORD037760,Pune,Agra,2050,48.96,23953.88,1807,267,No
ORD037761,Ahmedabad,Goa,1291,41.90,26629.13,524,337,No
ORD037762,Kolkata,Kolkata,448,16.60,9049.77,1150,49,Yes
ORD037763,Delhi,Chandigarh,965,27.18,22933.43,783,410,Yes
ORD037764,Delhi,Visakhapatnam,2014,59.04,42885.66,1338,710,No
ORD037765,Bengaluru,Goa,1750,42.52,26682.65,617,767,No
ORD037766,Bengaluru,Agra,1879,48.97,38006.60,1653,167,No
ORD037767,Pune,Raipur,1654,40.82,29832.96,96,690,No
ORD037768,Pune,Bengaluru,1516,47.12,32277.70,1550,669,No
ORD037769,Delhi,Nashik,956,33.02,11733.08,1341,707,No
ORD037770,Mumbai,Thiruvananthapuram,1040,30.17,18821.37,890,356,No
ORD037771,Pune,Raipur,985,31.43,13527.30,1464,435,No
ORD037772,Chennai,Ahmedabad,2181,48.52,26611.85,1246,497,Yes
ORD037773,Chennai,Varanasi,367,14.99,9188.01,1145,38,No
ORD037774,Bengaluru,Vadodara,753,24.46,11437.74,515,468,No
ORD037775,Pune,Jaipur,306,13.71,8512.02,1659,395,No
ORD037776,Delhi,Vadodara,1816,49.69,37340.02,1159,358,No
ORD037777,Kolkata,Raipur,1534,35.86,26347.08,973,665,No
ORD037778,Ahmedabad,Bhopal,111,8.25,2863.53,1336,244,No
ORD037779,Mumbai,Ranchi,202,15.71,3636.18,1977,516,No
ORD037780,Hyderabad,Nashik,1785,38.67,19846.88,1466,366,Yes
ORD037781,Bengaluru,Jaipur,2197,56.40,26004.66,1438,46,No
ORD037782,Mumbai,Visakhapatnam,633,19.25,13915.15,1209,376,No
ORD037783,Chennai,Pune,1855,39.01,24162.75,180,167,No
ORD037784,Bengaluru,Bengaluru,490,18.52,10118.61,1775,42,No
ORD037785,Kolkata,Indore,2073,46.23,39731.47,268,296,Yes
ORD037786,Bengaluru,Bhopal,604,18.25,11114.64,347,485,No
ORD037787,Pune,Ranchi,1150,27.11,25962.84,102,151,No
ORD037788,Ahmedabad,Ranchi,1242,26.96,14884.56,80,677,No
ORD037789,Pune,Chennai,1588,51.87,21313.23,775,487,No
ORD037790,Mumbai,Nagpur,644,19.11,13956.89,366,245,Yes
ORD037791,Ahmedabad,Hyderabad,2083,48.99,35315.00,1315,609,No
ORD037792,Hyderabad,Lucknow,723,16.08,12926.82,869,655,No
ORD037793,Mumbai,Indore,977,34.53,15228.47,735,433,No
ORD037794,Delhi,Mumbai,1618,38.23,25776.21,721,780,No
ORD037795,Hyderabad,Chandigarh,1380,42.89,22414.16,1122,141,No
ORD037796,Hyderabad,Jaipur,804,23.19,15479.63,1521,313,No
ORD037797,Mumbai,Coimbatore,281,11.93,4843.01,1081,653,No
ORD037798,Bengaluru,Patna,1013,30.02,23453.83,842,731,No
ORD037799,Mumbai,Varanasi,448,20.35,9485.02,1508,678,No
ORD037800,Kolkata,Kochi,2137,57.06,32967.45,408,514,Yes
ORD037801,Hyderabad,Raipur,1641,35.38,36748.07,1931,245,No
ORD037802,Pune,Kolkata,1866,39.69,20139.07,156,608,No
ORD037803,Pune,Bengaluru,1528,34.38,32885.37,487,783,No
